,sdg,relevance,fos_ids,fos_names,publication
1,SDG_13,1.0,501529594,Carbon,https://marineinfo.org/id/publication/287710
2,SDG_14,1.0,2778902744,Diatom,https://marineinfo.org/id/publication/287710
0,SDG_10,1.0,77357849,Origin,https://marineinfo.org/id/publication/287941
0,SDG_14,2.0,"2985189572, 2776841996","Indian ocean, Shrimp",https://marineinfo.org/id/publication/295241
1,SDG_2,1.0,2776841996,Shrimp,https://marineinfo.org/id/publication/295241
2,SDG_3,1.0,20706518,Rostrum,https://marineinfo.org/id/publication/295241
0,SDG_7,5.0,"61980418, 2988459927, 2992952076, 8735168","Location, Clean energy, Energy infrastructure, Offshore wind power",https://marineinfo.org/id/publication/381009
1,SDG_11,1.0,128570904,Building,https://marineinfo.org/id/publication/381009
0,SDG_2,2.0,2776093933,Sea cucumber,https://marineinfo.org/id/publication/288250
1,SDG_14,2.0,2776093933,Sea cucumber,https://marineinfo.org/id/publication/288250
0,SDG_3,4.0,"148737382, 2775965924, 130217890","Body plan, Ascidiacea, Biodiversity",https://marineinfo.org/id/publication/288200
1,SDG_2,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288200
2,SDG_14,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288200
0,SDG_2,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/282464
1,SDG_3,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/282464
2,SDG_14,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/282464
0,SDG_14,2.0,"2780737616, 98083399","Conservation status, Underwater",https://marineinfo.org/id/publication/339925
1,SDG_15,1.0,132124917,Species distribution,https://marineinfo.org/id/publication/339925
0,SDG_14,2.0,"2779071118, 130217890","Ecosystem approach, Biodiversity",https://marineinfo.org/id/publication/282524
1,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/282524
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/282524
0,SDG_14,7.0,158836135,Zooplankton,https://marineinfo.org/id/publication/288037
1,SDG_15,3.0,"194229684, 2780001261","Values, Amazonian",https://marineinfo.org/id/publication/288037
2,SDG_11,2.0,"115051666, 2993367940","Ranging, Flood tide",https://marineinfo.org/id/publication/288037
0,SDG_3,12.0,"2777786686, 2778252442, 2778324911, 170933274, 2780723820, 2781471917, 59659247, 39297687, 2777129507, 519853106","Penis, Acrosome, Ovary, Tentacle, Nucleus, Gonad, Reproduction, Gametogenesis, Oviduct, Reproductive biology",https://marineinfo.org/id/publication/381334
1,SDG_2,1.0,115961737,Juvenile,https://marineinfo.org/id/publication/381334
2,SDG_12,1.0,59659247,Reproduction,https://marineinfo.org/id/publication/381334
0,SDG_14,1.0,84766238,Crustacean,https://marineinfo.org/id/publication/287799
0,SDG_9,1.0,186072955,Corona,https://marineinfo.org/id/publication/302510
1,SDG_15,1.0,153427425,Biodiversity hotspot,https://marineinfo.org/id/publication/302510
0,SDG_15,6.0,"53565203, 187604713","Species richness, Global biodiversity",https://marineinfo.org/id/publication/294375
1,SDG_14,4.0,"134097258, 2776048852, 518008717","Sea surface temperature, Ocean Biogeographic Information System, Arctic",https://marineinfo.org/id/publication/294375
2,SDG_13,3.0,"134097258, 518008717","Sea surface temperature, Arctic",https://marineinfo.org/id/publication/294375
0,SDG_9,1.0,157764524,Throughput,https://marineinfo.org/id/publication/290900
1,SDG_10,1.0,77357849,Origin,https://marineinfo.org/id/publication/290900
0,SDG_2,6.0,"130217890, 60359462","Biodiversity, Extinction",https://marineinfo.org/id/publication/314178
1,SDG_3,5.0,130217890,Biodiversity,https://marineinfo.org/id/publication/314178
2,SDG_14,5.0,130217890,Biodiversity,https://marineinfo.org/id/publication/314178
0,SDG_3,2.0,"33511622, 127716648","Morphometrics, Phenotype",https://marineinfo.org/id/publication/324916
1,SDG_2,1.0,2993009931,Extinct species,https://marineinfo.org/id/publication/324916
2,SDG_15,1.0,2993009931,Extinct species,https://marineinfo.org/id/publication/324916
0,SDG_3,2.0,"33511622, 127716648","Morphometrics, Phenotype",https://marineinfo.org/id/publication/324916
0,SDG_2,3.0,"130217890, 60359462","Biodiversity, Extinction",https://marineinfo.org/id/publication/253027
1,SDG_15,2.0,60359462,Extinction,https://marineinfo.org/id/publication/253027
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/253027
0,SDG_3,5.0,"94487597, 204232928, 2777093970, 545706735, 202033177","Sensory system, Immunohistochemistry, Retina, Nervous system, Rhodopsin",https://marineinfo.org/id/publication/305660
1,SDG_2,1.0,94487597,Sensory system,https://marineinfo.org/id/publication/305660
2,SDG_9,1.0,166566249,Gain,https://marineinfo.org/id/publication/305660
0,SDG_2,1.0,42435023,Animal nutrition,https://marineinfo.org/id/publication/301754
1,SDG_3,1.0,112672928,Offspring,https://marineinfo.org/id/publication/301754
2,SDG_9,1.0,27881333,Biotransformation,https://marineinfo.org/id/publication/301754
0,SDG_13,3.0,2988298649,Extreme events,https://marineinfo.org/id/publication/347457
1,SDG_1,1.0,186191158,Vulnerability,https://marineinfo.org/id/publication/347457
2,SDG_2,1.0,117480383,Atoll,https://marineinfo.org/id/publication/347457
0,SDG_14,2.0,"2985189572, 134037308","Indian ocean, Marine habitats",https://marineinfo.org/id/publication/288425
0,SDG_14,1.0,74501621,Sea level,https://marineinfo.org/id/publication/367199
0,SDG_2,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/348971
1,SDG_3,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/348971
2,SDG_14,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/348971
0,SDG_14,6.0,"2777798493, 2776082207, 113513581, 518008717","Perch, Perciformes, Exclusive economic zone, Arctic",https://marineinfo.org/id/publication/288172
1,SDG_2,5.0,"2777798493, 2776082207, 113513581","Perch, Perciformes, Exclusive economic zone",https://marineinfo.org/id/publication/288172
2,SDG_3,1.0,2778827729,Scorpaeniformes,https://marineinfo.org/id/publication/288172
0,SDG_15,1.0,2778830712,Nematode,https://marineinfo.org/id/publication/312961
0,SDG_2,5.0,2779735984,Jellyfish,https://marineinfo.org/id/publication/340052
1,SDG_14,5.0,2779735984,Jellyfish,https://marineinfo.org/id/publication/340052
2,SDG_3,2.0,81977670,Genetic diversity,https://marineinfo.org/id/publication/340052
0,SDG_15,2.0,2779043415,Mediterranean sea,https://marineinfo.org/id/publication/332169
1,SDG_9,1.0,121327165,Submarine,https://marineinfo.org/id/publication/332169
0,SDG_3,1.0,100564792,Thermoregulation,https://marineinfo.org/id/publication/360114
1,SDG_7,1.0,541104983,Solar energy,https://marineinfo.org/id/publication/360114
0,SDG_2,5.0,"130217890, 514101110, 149340888, 2779329624","Biodiversity, Fishing, Bycatch, Important Bird Area",https://marineinfo.org/id/publication/367169
1,SDG_14,5.0,"2781352123, 130217890, 514101110, 149340888","Bottom trawling, Biodiversity, Fishing, Bycatch",https://marineinfo.org/id/publication/367169
2,SDG_6,4.0,"67715294, 16828302, 2816523, 2780797713","Wetland, Tributary, Sediment, Water quality",https://marineinfo.org/id/publication/367169
0,SDG_2,3.0,"30481170, 2779735984","Chromosome, Jellyfish",https://marineinfo.org/id/publication/347413
1,SDG_11,2.0,"115051666, 162462552","Ranging, Portrait",https://marineinfo.org/id/publication/347413
2,SDG_14,1.0,2779735984,Jellyfish,https://marineinfo.org/id/publication/347413
0,SDG_14,6.0,2993244835,Marine biodiversity,https://marineinfo.org/id/publication/210818
1,SDG_3,2.0,2780710800,Caml,https://marineinfo.org/id/publication/210818
2,SDG_13,1.0,199491958,Global change,https://marineinfo.org/id/publication/210818
0,SDG_2,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/359875
1,SDG_3,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/359875
2,SDG_14,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/359875
0,SDG_3,1.0,42407357,Physiology,https://marineinfo.org/id/publication/287785
1,SDG_11,1.0,46312422,Communication,https://marineinfo.org/id/publication/287785
0,SDG_9,8.0,"29705727, 76444178, 2779855849","Polar, Connectivity, Demosponge",https://marineinfo.org/id/publication/288110
1,SDG_14,3.0,"21790881, 130217890, 2984876570","Deep sea, Biodiversity, Pacific ocean",https://marineinfo.org/id/publication/288110
2,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288110
0,SDG_14,5.0,"2780737616, 3019955603","Conservation status, Fish species",https://marineinfo.org/id/publication/332219
1,SDG_15,4.0,"22215628, 67715294, 60359462, 194229684","Indicator species, Wetland, Extinction, Values",https://marineinfo.org/id/publication/332219
2,SDG_2,3.0,"60359462, 3019955603","Extinction, Fish species",https://marineinfo.org/id/publication/332219
0,SDG_11,1.0,55958113,Indigenous,https://marineinfo.org/id/publication/281914
0,SDG_3,1.0,2781355164,Flatworm,https://marineinfo.org/id/publication/366365
0,SDG_2,1.0,143020374,Coral,https://marineinfo.org/id/publication/294130
1,SDG_14,1.0,143020374,Coral,https://marineinfo.org/id/publication/294130
0,SDG_3,4.0,"2777744392, 105702510, 2777129507","Vagina, Anatomy, Oviduct",https://marineinfo.org/id/publication/354892
0,SDG_3,1.0,92028520,SUPERFAMILY,https://marineinfo.org/id/publication/369405
0,SDG_3,5.0,"122246415, 2779018604, 20706518, 2781197403","Maxilla, Somite, Rostrum, Trunk",https://marineinfo.org/id/publication/304036
1,SDG_9,1.0,33947775,Elongation,https://marineinfo.org/id/publication/304036
2,SDG_14,1.0,2988134249,Deep water,https://marineinfo.org/id/publication/304036
0,SDG_6,1.0,1284942,Water level,https://marineinfo.org/id/publication/316905
1,SDG_9,1.0,51399673,Lidar,https://marineinfo.org/id/publication/316905
0,SDG_6,1.0,2816523,Sediment,https://marineinfo.org/id/publication/367176
0,SDG_11,4.0,160331591,Occupancy,https://marineinfo.org/id/publication/359304
1,SDG_14,1.0,559758991,Algae,https://marineinfo.org/id/publication/359304
0,SDG_2,3.0,"130217890, 2779814588","Biodiversity, Cyprinidae",https://marineinfo.org/id/publication/367205
1,SDG_14,3.0,"130217890, 2779814588","Biodiversity, Cyprinidae",https://marineinfo.org/id/publication/367205
2,SDG_3,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/367205
0,SDG_3,2.0,"138816342, 2779341262","Public health, Immunity",https://marineinfo.org/id/publication/368531
1,SDG_2,1.0,3019955603,Fish species,https://marineinfo.org/id/publication/368531
2,SDG_11,1.0,115051666,Ranging,https://marineinfo.org/id/publication/368531
0,SDG_2,1.0,2776191655,Ecoregion,https://marineinfo.org/id/publication/319762
1,SDG_14,1.0,149348798,Upwelling,https://marineinfo.org/id/publication/319762
2,SDG_15,1.0,2776191655,Ecoregion,https://marineinfo.org/id/publication/319762
0,SDG_2,2.0,"130217890, 2993940100","Biodiversity, Plant production",https://marineinfo.org/id/publication/350877
1,SDG_15,2.0,"2778830712, 2993940100","Nematode, Plant production",https://marineinfo.org/id/publication/350877
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/350877
0,SDG_11,2.0,67805463,Sculpture,https://marineinfo.org/id/publication/289570
0,SDG_14,1.0,2908844200,Ellisolandia elongata,https://marineinfo.org/id/publication/325220
1,SDG_15,1.0,2779043415,Mediterranean sea,https://marineinfo.org/id/publication/325220
0,SDG_14,5.0,"2776841996, 2992874044, 2993954760","Shrimp, Marine aquaculture, Fish growth",https://marineinfo.org/id/publication/347863
1,SDG_3,4.0,"2776091944, 2777171753, 2781161787","Eicosapentaenoic acid, Docosahexaenoic acid, Hippocampus",https://marineinfo.org/id/publication/347863
2,SDG_2,2.0,"2776841996, 115961737","Shrimp, Juvenile",https://marineinfo.org/id/publication/347863
0,SDG_11,4.0,2993574659,Sediment contamination,https://marineinfo.org/id/publication/380764
1,SDG_14,2.0,13474642,Invertebrate,https://marineinfo.org/id/publication/380764
0,SDG_3,3.0,"2778315969, 98722961, 2776767524","Clitellata, Phylogenetic diversity, Naididae",https://marineinfo.org/id/publication/363257
0,SDG_2,9.0,"2780351957, 2992957956, 2776191655, 2780267512, 130217890","Teleostei, Marine fish, Ecoregion, Nestedness, Biodiversity",https://marineinfo.org/id/publication/301051
1,SDG_15,6.0,"2776191655, 2780267512","Ecoregion, Nestedness",https://marineinfo.org/id/publication/301051
2,SDG_14,3.0,"2780351957, 130217890, 2992957956","Teleostei, Biodiversity, Marine fish",https://marineinfo.org/id/publication/301051
0,SDG_14,5.0,"74501621, 2778902744","Sea level, Diatom",https://marineinfo.org/id/publication/359968
1,SDG_3,2.0,"2780142684, 2777876421","Hiatus, Lobe",https://marineinfo.org/id/publication/359968
2,SDG_11,1.0,181536285,Chronology,https://marineinfo.org/id/publication/359968
0,SDG_2,1.0,2778449271,Development aid,https://marineinfo.org/id/publication/245396
0,SDG_3,1.0,519063684,Calcium,https://marineinfo.org/id/publication/354689
0,SDG_14,2.0,94386200,Fish mortality,https://marineinfo.org/id/publication/330735
1,SDG_6,1.0,120305227,Algal bloom,https://marineinfo.org/id/publication/330735
0,SDG_2,2.0,77044568,Reef,https://marineinfo.org/id/publication/332168
1,SDG_3,2.0,68443243,Quartile,https://marineinfo.org/id/publication/332168
2,SDG_13,2.0,77044568,Reef,https://marineinfo.org/id/publication/332168
0,SDG_14,7.0,2778902744,Diatom,https://marineinfo.org/id/publication/300213
1,SDG_3,1.0,49039625,Secretion,https://marineinfo.org/id/publication/300213
2,SDG_15,1.0,2778830712,Nematode,https://marineinfo.org/id/publication/300213
0,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/367352
1,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/367352
2,SDG_6,1.0,2816523,Sediment,https://marineinfo.org/id/publication/367352
0,SDG_14,1.0,158836135,Zooplankton,https://marineinfo.org/id/publication/366914
0,SDG_2,2.0,"505870484, 514101110","Fishery, Fishing",https://marineinfo.org/id/publication/340981
1,SDG_3,2.0,81977670,Genetic diversity,https://marineinfo.org/id/publication/340981
2,SDG_14,2.0,"505870484, 514101110","Fishery, Fishing",https://marineinfo.org/id/publication/340981
0,SDG_14,1.0,158836135,Zooplankton,https://marineinfo.org/id/publication/348056
0,SDG_14,6.0,"77044568, 130217890, 143020374, 111368507","Reef, Biodiversity, Coral, Oceanography",https://marineinfo.org/id/publication/366475
1,SDG_2,5.0,"77044568, 130217890, 143020374","Reef, Biodiversity, Coral",https://marineinfo.org/id/publication/366475
2,SDG_13,2.0,77044568,Reef,https://marineinfo.org/id/publication/366475
0,SDG_3,2.0,2778917026,Hemoglobin,https://marineinfo.org/id/publication/258884
1,SDG_9,1.0,150846664,Stars,https://marineinfo.org/id/publication/258884
0,SDG_3,2.0,2777929075,Echinoderm,https://marineinfo.org/id/publication/290086
1,SDG_14,2.0,21790881,Deep sea,https://marineinfo.org/id/publication/290086
2,SDG_9,1.0,150846664,Stars,https://marineinfo.org/id/publication/290086
0,SDG_3,6.0,"2777343278, 2775930285, 59659247, 112672928","Annelid, Formaldehyde, Reproduction, Offspring",https://marineinfo.org/id/publication/380945
1,SDG_14,2.0,21790881,Deep sea,https://marineinfo.org/id/publication/380945
2,SDG_12,1.0,59659247,Reproduction,https://marineinfo.org/id/publication/380945
0,SDG_2,2.0,"130217890, 113416529","Biodiversity, Marine conservation",https://marineinfo.org/id/publication/61275
1,SDG_14,2.0,"130217890, 113416529","Biodiversity, Marine conservation",https://marineinfo.org/id/publication/61275
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/61275
0,SDG_11,1.0,31858485,Excavation,https://marineinfo.org/id/publication/292735
0,SDG_2,2.0,2994269480,Biodiversity assessment,https://marineinfo.org/id/publication/359920
1,SDG_14,2.0,"86839594, 13474642","Photic zone, Invertebrate",https://marineinfo.org/id/publication/359920
2,SDG_15,2.0,2994269480,Biodiversity assessment,https://marineinfo.org/id/publication/359920
0,SDG_14,7.0,"2993244835, 2994246104, 172269249, 95803793","Marine biodiversity, Biodiversity conservation, Marine invertebrates, CITES",https://marineinfo.org/id/publication/218688
1,SDG_2,6.0,"2994246104, 172269249, 95803793","Biodiversity conservation, Marine invertebrates, CITES",https://marineinfo.org/id/publication/218688
2,SDG_15,4.0,"2994246104, 179345059","Biodiversity conservation, Endangered species",https://marineinfo.org/id/publication/218688
0,SDG_3,8.0,"2780498532, 2781471917, 519853106, 59659247","Tubule, Gonad, Reproductive biology, Reproduction",https://marineinfo.org/id/publication/350846
1,SDG_2,7.0,"202041845, 505870484, 2776093933","Fisheries management, Fishery, Sea cucumber",https://marineinfo.org/id/publication/350846
2,SDG_14,7.0,"202041845, 505870484, 2776093933","Fisheries management, Fishery, Sea cucumber",https://marineinfo.org/id/publication/350846
0,SDG_2,5.0,"2986842804, 3019955603","Black sea, Fish species",https://marineinfo.org/id/publication/367248
1,SDG_14,5.0,"2986842804, 3019955603","Black sea, Fish species",https://marineinfo.org/id/publication/367248
2,SDG_3,2.0,147583825,Body weight,https://marineinfo.org/id/publication/367248
0,SDG_15,2.0,187604713,Global biodiversity,https://marineinfo.org/id/publication/321305
